date,body,rating,id,title
13-Aug-15,"Been here several times now, and it doesn't get old. There always seems to be something new and exciting to see and do at Scitech. Pack yourself some snacks or lunch to keep the kids from running out of energy. And try to get in to as many of the shows as you can, they're very interesting.",4,298700284,Great family fun
16-Aug-15,We visited the Scitech while in Perth. It was well attended by children and parents. The children had fun with the hands on experiments. I had fun trying an experiment jabbing a potato with a straw ! It's never too old to learn. Many free demonstrations and displays.,4,299738205,Fun Experimenting
18-Aug-15,"An interesting little location, one of which appears fairly packed with interesting items. On the particular time visited, the location was exceptionally busy and therefore we struggled to enjoy the location. ",3,300544710,Worth a visit
1-Sep-15,"A very fascinating place to visit, excellent place to bring your children with many science project displayed, also close to shopping centre. ",5,305549230,Kids heaven.
3-Sep-15,"For a day out filled with crazy science and fun facts, Scitech is the place to be! The features are always changing, with new and exciting things to discover. A trip to the planetarium is not to be missed either.",4,306575947,Fun-filled facts and crazy science!
29-Sep-15,Boring Activities For Kids Its Tired and needs New Fun Activities ,3,314431010,Expensive for what it is Boring And Terrible Food
2-Oct-15,Amazing! Must visit when you come to Perth,5,315543224,Don't go home with visiting SciTech!
12-Oct-15,In SCIETECH they have interesting exhibitions. They have a lot of interesting things to do . ,4,317891699,SCITECH
16-Oct-15,"We went with our 4 year old grandson, as we were in the area and the weather was not the best. Possibly a bad choice of day, as it was school holiday. If there were only preschool age children , it would have been far easier to access all the exhibits.",3,319102916,"Went during school holiday, maybe bad choice of day"
23-Oct-15,"We have fond memories of Scitech taking our children there years ago. We had the opportunity to take our nephews there, and were disappointed. Scitech, when we visited, seemed to cater for the younger crowd (4-9 year old). Our youngest was 10 and he found it very boring. Unfortunately they couldn't cater for a wider age grouping",3,321093115,"Great for young children, otherwise, pretty average"
24-Oct-15,The kids have never been so entertained and happy.,5,321274302,Awesome place to go with kids
26-Oct-15,Fantastic experience for adults and children alike! Ideal to help children solve the how's and why's. Plenty oh hours of fun under 1 roof. ,4,321980117,Excellent hands on experience
30-Oct-15,A place for kids that are looking to experience and discover some new and old technologies in a fun and vibrant environment. WE go there regularly. Highly recommended!,5,323159198,Good for kids!
1-Nov-15,The entry fee is reasonable. Cameras are optional. Of-course wear comfortable clothes and shoes.,5,323545330,A visit with Lots to Do and See.
5-Nov-15,"Took my two sons in school holidays, saw the Flight 3D movie which was mind-blowing (and their fave topic), then walked around most exhibits over three hours, till they were exhausted. Very high adrenalin place if you're into science, space, or just life. Scitech has done a superb job, easily competing with the Singapore science centre which we visited this year. ",5,324588571,This place is brilliant!!
12-Nov-15,Sci tech is located only about five minutes from the CBD. There is parking outside but if you go during the school holidays or their busier times you can always park at harbour town shopping centre and sci tech is only a five minute walk away.,4,326275644,Great fun for both kids and Adults
15-Nov-15,As an older couple with an interest in science we found Scitech very interesting. Sometimes you have to wait a short time while excited children have a go at the exhibits but it is worth it. We love to be around happy inquisitive children so it does not make a difference when we let them have their go first.,4,326819891,Not just for families with kids!
16-Nov-15,"I did not go to Scitech, they came to our child care centre. The team are young and very talented. The team were very good demonstrating experiments to the young children",5,327069806,Wow
17-Nov-15,Scitech is easily the best science museum my daughter and I have visited to date. He staff were incredibly helpful in explaining both how the interactive exhibit worked and the science behind it. My daughter danced with robots and rode a Segway! 3 hours very well spent,5,327299074,Would rate 6 if I could
20-Nov-15,"My daughter loves going to Scitech. There is a special toddlers area for younger kids, and so many hands on experiences for all ages. Friendly staff on hand, great puppet shows and demonstrations. Great for rainy or really hot days.",5,328033125,"Great fun place to explore, play and learn"
27-Nov-15,Great attraction for everyone to go and visit. Very hands on activities meaning you can let the kids run a little wild and not worry to much.,5,329277701,Fun for young and old and always something new.
27-Nov-15,It was packed ! lots for the kids to do. Maybe better when they are 9 years plus- mine wanted to scatter in all directions so it was hard to herd them along together. Next time Id take the kids who are more independent and just let them go for it! Its indoors and educational so great experience if kids.,3,329306102,Saturday at Scitech
30-Nov-15,One Day my Brother took me to Scitech because I had Holidays and I wanted some educational fun. EPIC,5,329810981,Nice Holidays
5-Dec-15,Took my 3 children there for the holidays. Their expectations were high especially after having been to the one in Melbourne. Somehow they were not too excited when they returned. ,3,330792721,Expected more
6-Dec-15,"We reach Scitech at 2pm, just in time to catch the last show of the day, inside the Planetarium. The other shows (inside the smaller theatre within) were all over. For this reason, you should reach earlier, perhaps 10am, in order to catch more shows. Plenty of scientific and construction stuff for the kids to play with. Nothing much for the parents to do while the kids have fun. The building have other stores where adults can spend time on. Remember to bring your parking ticket along as the Scitech can validate for you.",4,330983863,Lots of interesting things for kids to try out
11-Dec-15,Scitech is a great day out to spend with your family. Kids can also learn a lot with the number of interactive activities. The planetarium is a must.,5,331921739,Fantastic
11-Dec-15,"we have been visiting Scitech multiple times a year since the kids were toddlers - they are now 10 and 12 years old. There are multiple fascinating displays for all ages, and a good mix of temporary themed exhibits as well as the permanent ones. puppet shows for the littlest, stage demonstrations and the planetarium provide additional entertainment and information. We usually spend at least half a day here. Can be very crowded in the school holidays.",5,331933460,A favourite with the kids
14-Dec-15,"A science centre within the city, you can take the free CAT bus there. Interesting exhibits, engaging for kids. Indoors and aircon which is great for a raining day. There' also a Imax theatre included in the entrance fee.",4,332573952,science experience for kids
15-Dec-15,"If you have young kids, it's a great place to visit. I was there with my kids - 11 and 7 years old. My younger didn't want to leave after 5 hours. We parked the car at City West underground parking and got the ticket validated when we purchased the entrance tickets for free parking for the day. Do bring some snacks as places to eat are limited. In Scitech there are some vending machines for drinks and snacks with tables and chairs for you to have your snack. ",5,332767931,Worth while for a visit
15-Dec-15,"we have been here on a few occasions and its been a great favourite, loved by the very young to the quite old.",5,332790708,Fantastic outing for all ages
17-Dec-15,"Huge place with interactive experiences!!! Electronic, mechanical, water. lasers, mirrors, a 180 movie theatre with Morgan Freeman narration about stars. Excellent place to go with kids, teenagers and also adults. Schools can give a joyful afternoon to students in there!",4,333346437,"Very interesting, mostly interactive attractions!"
20-Dec-15,"Another fond memory from childhood field trips brought to life again as an adult. Worth visiting with children especially, but as an adult as well. Very fun and full of info!",5,333956045,Great science museum!
23-Dec-15,"This is a great day out, inexpensive and very informative for both children and adults alike. All very interactive so get involved and have fun. Take your own picnic and eat in the designated area right in the middle of the venue. The planetarium is situated in the same building with a NASA space travel event in the morning and a trip around our galaxy in the afternoon and is absolutely brilliant. 5 minutes from the city centre.",5,334495210,Fantastic
28-Dec-15,"Absolutely worth going here...Loved if. Such a relaxed atmosphere...So many things to do, read and participate in...They really have got this business running superb...The best science centre I've ever attended. Hands down beats Canberra, Melbourne and Sydney science centres...The entry price is sooooooo worth it...",5,335324573,Awesome
2-Jan-16,a lot of work and effort has been put into keeping kids engaged in the activities the staff are very friendly and really care about the place. the news space exhibition was on when I visited with my family and it was fab!!,5,336531259,great day out with the kids
3-Jan-16,"Amazing place, lots of things to keep kids busy. I actually learnt a few things too! The only down side was the lack of places to eat, we had to walk over to a neighbouring shopping precinct for food as the one small cafe that was open, had 1 member of staff, struggling to deal with everyone wanting food. Staff were all amazing and friendly, quite knowledgeable also.",4,336837090,Great place!!!
4-Jan-16,This place is not only educational but a fun day out for those of all ages! It combines learning with interactions and fun games for all to try.,5,337233538,Fun for all Ages!
6-Jan-16,"Well worth visiting, our 6 and 8 year old's loved it. $52 for a family ticket, lots of interactive/ educational things to see and do and the planetarium show (45 minutes) was excellent.",5,337703339,First class fun and learning
6-Jan-16,"A few minutes off the Perth City proper. Sits strategically on a carpark, the City West is also home to a furniture and appliance store outlet. My Son and Daughter came home disappointed, probably more disappointed than I was. If you hit this place in the early afternoon, the main attraction could be either or as times of events are simultaneous and far apart that you couldn't catch both on the same afternoon. More than due for an upgrade in attractions as lots and heaps are happening in space. Operators of the Scitech should be treated to Orlando, Florida for some Kennedy space centre adventure and they wont probably come home to Perth's Scitech.",1,337850794,Not worth the price and time
7-Jan-16,I have been here a few times and my little 5 year old girl loves it. It is very hands on in regard to playing with things and building stuff. The are shows to see and food and drink to purchase. There is lots of things to see and do and you could easily spend a whole afternoon here. Very educational and well run. Parking is free if you display your free pass obtained when you buy your ticket.,5,338012975,Really good for Everyone of all ages
7-Jan-16,"For science buffs from young to old this venue with its moving and hands on exhibits is worth a visit. If from out of town or overseas, a rainy day will brighten for you.",5,338045370,Superb
13-Jan-16,"This place is extraordinary beautiful for kids to enjoy and exploring, I always spend time with my daughter here. there are plenty of things for kids and they do it serious include science, play ground and so on",4,339521477,fun time with daughter
14-Jan-16,"So Good. great for all ages, even the adults. When we went they had the extra bit on Astronauts and what it takes to become one and what they go thru etc. The Planetarium which is included in the ticket was on Planets and they also had another show on Flying. The only down side I found was that there was no real cafe© inside, it was all vending machines and every thing was $2.50. You could bring your own food and drinks in but we didn't know that. There are 2 places to eat out side and you can come and go all day. So you could leave for lunch and come back in. There was also a Lecture on Maths and how it is related to science and every day. Lots of explosions. It really is good value for money if you want to spend the whole day there. It was busy but shows every half an hour took a crowd away for 30mins. You can buy tickets on line or there. There is parking there but only 2 hours free. You then have to pay. If you go early there is plenty of undercover parking. You could get there by bus or a walk from the train station.",5,339747654,So totally worth it.
15-Jan-16,Always a great experience. Make sure you go to the planetarium - interesting and well presented. The show depends on the topic - and if you have toddlers and there are explosions they will be scared. Rather take them to the puppet show.,5,340222531,Never disappoints
16-Jan-16,"Decided to go and check out for a day out, the planetarium is amazing! The host in their really knows what he is taking about and the short films are really well made - if I only went to that I would be giving 5 stars!",3,340379527,Only the Planetarium is worth it!
18-Jan-16,We took our 12 year old daughter and her friend to SciTech as part of a 'treat weekend'. The highlight has to be the Planetarium - the presenter is great. ,3,340833923,Planetarium - our highlight
18-Jan-16,"Great day had here can take your time looking around no rush, make sure you do have plenty of time especially for the kids to enjoy. There is a great planetarium where 2 different shows are shown during the day its like being in a 3d scene. Maths and explosions is a great show as well.",5,340874584,Great for all ages
29-Jan-16,Spent the best part of the day here with our two young granddaughters who thoroughly enjoyed every minute. Loads of interactive things for all ages and some perfect photo opportunities. ,5,343524604,You're never too old
31-Jan-16,"We go quite often as we live close by, our kids are young and they love the exhibits.",4,343896716,Great for kids 3-10
31-Jan-16,"Scitech always manages to find a way to entertain kids. The entry fee for a family is reasonable ($52) and the children will definitely remember the events. However, if you're on a tight budget then the beach or Kings Park may be better. ",4,343905432,Great Family Day Out
9-Feb-16,"Great way to spend a morning. While we were a group of adults only, we found plenty to do. The 3-D movie was awesome and the space display engaging and thoughtfully done. We skipped many of the hands-on activities designed for young children, but found plenty to challenge us in other areas.",5,345962002,Great for Families AND Adults!
9-Feb-16,Very educational and a great day out for kids. Probably wouldn't hold the attention of adults for too long on their own.,4,346019368,Great for curious kids
9-Feb-16,Go if you need a great weekend activity to exhaust the kids! I would definitely also invest in getting a voucher for this one so its cheaper to enter.,4,346034966,Great for kids
9-Feb-16,a huge variety of different things to do and interesting to ,4,346046302,a very interesting place
9-Feb-16,There is something here for all age groups. Very educational and lots of exhibits to get hands on with and be challenged. Children of all ages love the variety and the hands on aspect of Scitech. The adults can find plenty here to amuse themselves as well. I have been here a number of times and have always had lots of fun.,5,346213852,Fun for the whole family.
18-Feb-16,Came here thinking it might be like the Science Museum in London. How wrong was I.,2,348631175,Ok for kids
28-Feb-16,My kids always enjoy going to Scitech...and there are always new displays and heaps to learn. A must see if you are visiting Perth!,4,351445055,good fun for all of the family
5-Mar-16,Great facility and really enjoyed the entertainment. Lots of puzzles and interesting facts. I also enjoyed the demonstrations,4,353102382,Fun games
7-Mar-16,"Governments want to get students ""interested in science"" and Scitech is one way of encouraging this interest. Scitech has good exhibits and has interactive displays which interest young people. Adults are usually visit Scitech as ""add ons"" for their children. I find it interesting, and I'm not really interest in science. If you go to Scitech you may be just tagging along as company for your children.",4,353536209,Get interested in science
11-Mar-16,"A good place to keep kids amused for an afternoon. Very interactive and informative, lots for kids to do. Love the robot!",3,354438570,One for the kids
14-Mar-16,"I went with my ten y.o. son he wasn't relating to much... I think he is just a little too old. He did enjoy the show ""Extreme Weathers"".",4,355055571,Definitely for younger kids...
15-Mar-16,Hands on experience for kids of all ages. Changing displays as well as constants. Makes science fun. ,5,355456903,Scitech
15-Mar-16,Scitech is a wonderful place for children to interact and have fun with science!,5,355469238,Excited Children!
17-Mar-16,"A great attraction for families with children and looking for something to do - a place where you can see how things work, get involved and have a wonderful time.",5,356261915,Great for  the curious
17-Mar-16,There is so much to do at this museum. It is a fantastic learning environment for children. Some parts are a little dated (the 3-7yr old area) but lots of the displays are fairly new. There is a baby change area/parents room and a picnic area. There isn't a cafe but they do allow you to exit and return. The cafe in the shopping centre was closed the day we went so we had to venture a little further. We had a great few hours spent at the museum.,4,356278775,Great for children. 
21-Mar-16,"Always loved Scitech as a kid, even now as an adult I still love it. Defiantly a place to visit and enjoy spending time with the family. It is also very educational as well as fun which is a bonus.",4,357194700,Great for the family
26-Mar-16,"Lots of hands-on exhibits to keep children engaged. The place is actually half the size of the Singapore Science Centre but holds as much fun. The presentations by the staff in the planetarium are very interesting and fun. Catching the different shows at different timings helped us pass 5 hours easily. The cafe downstairs serves simple food, not the most yummy but enough to fill us up. SciTech is 10mins walk from Watertown Outlet Mall where there are more food outlets but do look out for traffic as there is a busy intersection.",5,358626833,Hands-on fun for the family
30-Mar-16,This is well worth bringing the whole family to. So many things to do and experience you will all leave having learned at least one thing and having done so in a fun way. It's€™s great to have something so close to the city to do especially with kids and if the weather is not the best. Definitely put it on the 'to do' list.,5,360046363,Fantastic for all the family!
9-Apr-16,"I have visited Scitech on and off since the 80s and learned a couple of things along the way... Staff are motivated and enthusiastic, exhibits are ever-changing with some good staples, and shows are always engaging. The place caters well for various age groups and would also be fun for adults-only groups during a quiet time (I actually went to a 40th birthday there one evening). School groups can turn the place into a nightmare so pick your times to visit carefully (very early or late in the day is usually good). Saying that, school excursions are run well, with great activities planned for specific age groups. If you visit as a one-off, allow plenty of time to watch the science shows and visit the Planetarium, particularly if you have children above 8 years of age. Though small, Scitech compares quite well to other Science centres around the world. If you live in Perth, purchasing the yearly pass for the family can be great as you can pop in whenever you are near the city and just stay for short bursts (which is probably more beneficial from an educational perspective).If you park in the car park below, Scitech will cover the cost of your parking - just take your ticket to the desk and show them.",4,362641648,Pick your time to visit!
11-Apr-16,Scitech has things for all ages. It is a great contribution to the education of Perthians and their astronaut exhibit which they recently had was top notch. There is always hands on activities and knowledgeable staff. The planetarium is also amazing.,5,363218308,great experience
12-Apr-16,I really dislike these sort of pseudo educational demo dumb places where your kids get to turn loads of knobs on broken machines. That said this was a particularly impressive one. Not sure how much they actually learn flitting from installation to installation. What is the point of distorting mirrors for example. It's a human zoo and well worth staying away from if you are an adult. The kids enjoyed it though so that's the main thing.,2,363533992,"I hate these sort of ""educational"" places"
15-Apr-16,A great way to pass away a morning or afternoon in Perth. Fun and interesting place to visit for everyone in the family! ,4,364282577,Fun place to visit - for kids and adults!
19-Apr-16,"A great interactive science centre. Although there are regular changing exhibits and shows, its the old ones that seem to thrill my kids the most. Whenever we're in Perth, we spend a few hours, mainly in the Discoverland play area and attending a puppet show.",4,365368251,"Get an annual pass, it's better than a play centre!"
20-Apr-16,Went here with my au pair kids and they loved it. You can easily spend the whole day there. But after five hours on a busy day we were pretty tired.,4,365610130,Fun but busy!
21-Apr-16,Came here on a recommendation. Great afternoon with the kids enthralled - moans all around when it was closing time. Lots of interactive stuff to do and the astronauts section well worth spending a decent amount of time in.,5,365787458,A rainy afternoon well spent...
21-Apr-16,"This is a great hands-on science education facility. You need to experience the Planetarium, Discoverland (for little kids), Lotterywest Science Theatre and the Tesla Coil, and all the hands on exhibitions. Love it every time I go with my family.",5,365847712,Science at Scitech
25-Apr-16,As a home schooling mum this is a 'must do'. There are so many hands on activities for all age groups and there are many new additions and changes throughout the year. Take all day! It's fun while you learn!,5,367066955,Love This Place.......So Much To Do!
25-Apr-16,Great fun for the family. There are many interesting display and exhibitions. Place is a little tired and run down however I believe they are moving eventually.,4,367101427,Good family fun
29-Apr-16,"This Scitech is very nice! We were scared that its just for children but adults can enjoy fun too! :-) Its informative, interesting and funny. Ticket to the Scitech include entrance to Planetarium too and you can see 2 interesting films. You can go there by car, bus or train. Find entrance to the Scitech is quite tricky because its hidden inside of shopping centre. :-) ",4,368608173,Its not just for children
5-May-16,"As a kid, we visited Scitech numerous times, so I was excited to go back after 15 years. Many of the activities have been around for years, but there is a lot of new things to do. There's a section for younger children as well. The Planetarium is great for kids and adults. ",5,370304109,Great day out for the kids
18-May-16,This place is suitable for family with young children. Its fun for the younger ones and adults. There are more activities for children to take part and enjoy.,5,374097683,Suited for Family with Young Children 
8-Jun-16,Went to Scitech with 6yo daughter and enjoyed it probably more than she did. Been a while since we had gone there but a lot of the exhibitions were the same.,3,380687451,Interesting but needs update
9-Jun-16,kids bored holidays too long...Scitech always winds back the pressure one of our standbys when the kids are ratty!!!!!!!,5,381036210,kids great experience
15-Jun-16,"Took two boys (10 & 11) in the April school holidays. Lots of people but lots of activities available. They, and I, enjoyed making helicopters and spinning saucers, dodgem balls, co-operating as a space team, learning about gravity, heat transference, levitation, angles, hearing tests, astronomy, and much more. A very full day. I recommend taking your own snacks/lunch.",4,382778604,Young scientists at play!
17-Jun-16,My son truly enjoyed the experience and learned a lot of science. We have booked for the next one and he is looking forward to it.,5,383372633,Love this Place - very educational
18-Jun-16,Great day out for the kids. Loads and loads for them to do. They have fun playing with things but learn about science at the same time. The shows are education and very interesting. ,4,383635571,Great place for kids
28-Jun-16,"A trip to SciTech and I thought oh well the grand-kids will love it, but guess what WE LOVED IT TOO!! A really great day out and it just went on and on and on with greatness. Then when you thought that it couldn't get any better the staff just blew us away with their great customer service - robots on the floor, paper helicopter races, fun mirrors and much much more and all dished up with heaps of patience and lots of fun......",5,386607769,For the Big Kids Too!!
28-Jun-16,This is an interactive science museum with activities for kids of all ages. It is well run and well maintained. It is situated in the middle of a small shopping mall so if you need some bit of shopping done you can do too!,5,386912389,Allow plenty of time.
29-Jun-16,"Been here with my two teenagers on a weekday. Lots of small school children that they felt out of place. But after awhile, they pretty much enjoyed tinkering around. Very engaging and interesting how science works. Watch the Math plus explosion at the Science Theatre and it was fun and great. You'll learn a lot! Next was the Planetarium. But dragging as its a bit more than a hour but interesting just the same. Nice and amazing theatre. ",4,387209977,Interesting even for adults 
29-Jun-16,perfect place for the kids to let off steam and learn about all kinds of stuff. Adults learn a bit as well. The activities change regularly so even if you visited 3 or 4 times a year it would never be the same. A great way for the kids to learn through interactive play and activities. a must do if you have primary school kids,5,387270188,sci tech headache relief
1-Jul-16,"SciTech is highly recommended for children who are inquisitive and love to discover how things work - there is so much to do there, for both young and old!",4,387938093,Great place to take the kids during school holidays!
4-Jul-16,Sci tech is a really cool place where they teach you stuff from tech to geography to science and everything else with lots of practical and involvement from the kids. The planetarium is great as well and they always have a great host hosting the star shows... I bet you and your children gonna love it!,5,389104310,Where your kids(and you) learn and play
7-Jul-16,One of my favourite places to go with children. They love it and we enjoy it too. The themes change regularly so it is always different each time you go. ,5,390002383,Always changing and exciting for kids and adults
13-Jul-16,Great place to go but not so good if busy. Lots of interactive fun. Cafe area. Easy for kids to get distracted and lost. ,3,391989657,Crowded but fun
15-Jul-16,"A great way to spend a rainy (half) day. Lots of interactive exhibits, a great dinosaur puppet show and also watched an Imax movie pondering if we are alone in this universe. ",4,392724652,Great interactive fun for all
19-Jul-16,"I loved it here and the kids had a blast, trying all the science experiements! I would love to go back for the adult after dark nights. ",5,393997209,It was so cool!
22-Jul-16,"We visited here last week with our 15 year old on a trip from Sydney. At first I thought it was all going to be 'too young' for our son but we were wrong. Admission prices are very reasonable and, for me, the trip into the Planetarium was worth the price of admission alone. ",5,395277902,"Probably a Must Do If You Are Visiting Perth, Especially With Children"
23-Jul-16,Whether you are a science lover or not you'll find science fun there. you will have projection of the universe and loads of activities. you can easily spend a whole day there. although a bit costly its worth one visit at least.,5,395680587,great day activity especially if you have kids
23-Jul-16,"Scitech is aimed at getting kids interested in science. It does that well, there are plenty of things to keep kids interested for a few hours. Scitech is in West Perth, not far from the City.",4,395732320,Something for young boffins
23-Jul-16,"I have visited Scitech many times over the years, from primary school to university, and each time I have enjoyed all of the displays. They are informative, interactive and most importantly enjoyable. I now enjoy taking my younger siblings and watching them enjoy the wonders of science. ",5,395761525,Favourite Science Museum 
23-Jul-16,"This is the perfect place to take a family of young children and still have fun yourself. With ever-evolving attractions and friendly staff, it's a must-do for school holidays ",5,395762553,Great family fun
24-Jul-16,Was my first time there and took my 18 month old! It was great and so entertaining for her age group and the dinosaur exhibition was amazing! ,5,395999151,Toddlerfest
24-Jul-16,Terrific for the kids to see all things scientific and beyond. Great for inspiring their imagination. ,4,396034087,Great for kids
24-Jul-16,"We were taken there in the school holidays with our 4 grandchildren (9 to 16 yrs). The visit was explosive, spent about 4 hours there and we had as much fun as the children. Good coffee shop just outside in City West Centre but there is self service inside ( once out you cannot get back in without paying again) Recommended as a family day out but expect a cost of between $80 to $100.",5,396049414,Planetarium
26-Jul-16,Great place for kids and adults for all ages who is keen to learn something new in an interactive way of science. I went to see 'We are Aliens!' show in the Planetarium. It was stunning and spectacular. I felt like I'm in a different dimension. Highly recommended!,5,396960309,Planetarium rules!
26-Jul-16,"Great place to visit in a rainy day with kids of all ages, even the adults will be kept busy. Money well spent! Easy access by train or car, parking nearby.",5,397160431,Lots of activities
30-Jul-16,There is a bunch of these places popping up around the country. Questacon in Canberra is one of them. We spent only 2 hours here though easily could have spent 5 & wish we had. If/when we return to Perth will go here again.,5,399113536,Fully recommend
2-Aug-16,"Feels different when I go explore inside, so many cheerful kids playing here.",4,400197811,Fun
3-Aug-16,"Grandsons from America, very interesting, hands-on, educational & mostly fun outing. Staff quite helpful & good with kids.",4,400637700,School holidays experience.
8-Aug-16,"Well, we have visited on few occasions and my view has not changed. It is good fun for the kids, no doubt about that, but as it's enclosed there is heaps of noise so you get sick of it pretty soon.",3,402536028,Very noisy
11-Aug-16,Even with older kids this is truly a great place to visit. We went to a special evening visit and loved it. Observatory show was literally out of this world.,5,403842783,Evening visit
11-Aug-16,"I've been to different museums, but this one is way more fun than others. Play with all the objects you find and understand a little more how things work. Its a good plan for an afternoon or a morning as it takes some time to go around all the things you can find.",5,403893512,Cool Interactive Museum
21-Aug-16,"Excellent hands on science experiments for kids and adults. The attached planetarium program was also excellent, and programs ran hourly. We spent and hour on the science experiments and 45 minutes on the planetarium program. The noise level tends to be high because the kids are excited about the experiments, and the younger kids are successful with some of the experiments.",4,408191022,Great Hands on Science Experiments
23-Aug-16,We took my 2 year old daughter to the toddlerfest 2016 which seem to have a great time running around and playing with everything. The place just seemed a little dated and numerous attraction were out of order. Not a bad day out.,3,409039742,Good School Holiday Day Out
23-Aug-16,"A pretty good place for a rainy day in Perth (not many of those!). Many things for kids to try and interact with, but in my opinion the Scitech main area leans too much towards play than learning or demonstrating any serious scientific principles. The Planetarium though is superb, some great shows and the narrators are great communicators. Still, I think it would be hard to find enough to do for longer than 2 hours. The entrance ticket is too expensive at $19 per adult - feels more like a $10-$12 attraction to me.",3,409065547,Strictly for kids
24-Aug-16,Great resource to let kids learn science using hands-on exhibits and shows demonstrating science in an entertaining way.,5,409894132,Great for the kids
26-Aug-16,I had a 3 year old recovering from surgery and a 6 year old to keep occupied. I was worried Scitech would be 'too old' for them but they had a lot of new exhibits I hadn't seen before that targeted the younger age bracket. ,4,411017638,Trying to reach a younger crowd
28-Aug-16,"This activity was great value for money, and suitable for all ages, there is something to entertain everyone in here, it would also be a great rainy day activity to keep kids amused, I particularly loved the visible bee hive.",5,411774318,"Fun, Interactive and Educational"
30-Aug-16,Came here with children aged 14 & 9. While they enjoyed some of the activities they soon got bored. The planetarium however was brilliant for all ages. The theatre was aimed at the very young.,3,412535809,Better for younger children
31-Aug-16,"Always a favourite for locals & tourists alike, this interactive science centre will have you & your kids amused for hours. Don't be put off by the entrance price as you consider that this is easily 3_4 hours of interactive fun. There are also free science shows & all in all its a great fun education for both adults & kids. Free undercover parking is also a great bonus & a 3 minute drive from Watertown for some great retail therapy when you're done.",5,412969941,Great for kids
10-Sep-16,"What a fantastic place. Coming from Canberra with our young son (2yr old) we thought we would use our Questacon membership to access SciTech. We could not have had a better time. Great hands on displays for all ages, and surprisingly quiet for a Saturday. Definitely recommend for anyone travelling to Perth with children on any age. ",5,416690164,Brilliant
10-Sep-16,You can lose yourself in Scitech ... there are lots of interactive things to see and do. Its great for young kids and inquiring minds of all ages,4,416699627,terrific Techno Time-killer
26-Sep-16,"This place is really cool and an ideal day out for small and big kids! There's loads to do and it's also educational, plus the themes change regularly so it keeps things interesting.",4,422295067,Lots of fun
27-Sep-16,"It is good but not great, compare to Science World in Vancouver or somewhere like Epcot in Florida and you would be disappointed. A lot of the things are run down, missing bits or broken - lots of kids and not really enough to do - no massive play space or wow factor. The puppet show was a highlight and the guy doing was so brilliant / he was awesome. Cost wise is ok and easy to get to on train - all in all a good experience just needs some funds spent on and the need to regularly test each item of equipment. ",3,422674752,"Pretty good, lacks the wow of similar set ups worldwide "
30-Sep-16,"This museum is amazing for the whole family! Lots of great shows for everyone - Puppet show for the young ones, light show which is very interactive with the audience, Planetarium which was showing Dark Universe is very good and shows lots of information about the outer space and creation of the universe. Lots of friendly guides who are willing to help you with anything. There are also HEAPS of interactive experiments and interesting science that you never think of. Great hands on things. Lots of children come here so try come when there are less people otherwise it is very noisy and you don't get much time at the experiments. School holidays are not too bad as the museum seems to empty out around 4:00.",5,423744422,Informative yet fun!
1-Oct-16,Want a great day out with the kids? then take them to SciTech. Non stop entertainment and science education all day. Love the place!,5,423977182,Kids fun galore
4-Oct-16,"My toddler loves things, my young boy and girl love different things, and the teenagers also seem to enjoy it. I also get caught up in the fun and drag the kids around after me to play longer at some sections. ",5,424989967,Great for kids and adults of all ages
5-Oct-16,"My three kids, 12, 10, & 8, all loved this place. If you're into astronomy and the universe then I highly recommend checking out the planetarium's capturing the cosmos feature. This was by far one of the most remarkable shows I've ever seen. The 360 degree screen really makes it feel like you're ""out there."" Plenty of other hands on features for the kiddos make this a great family trip!",5,425058317,Great place to take the kids!
8-Oct-16,"The children could've spent all day here exploring scientific concepts. The things they enjoyed the most were controlling robots, making flying spinners and movie in the Planetarium , but there are so many activities and things to try that we ran out of time in the 2 hours that we had. It was an excellent educational outing and next time we will allow more time. Don't pay for the car park to start with, if you get your ticket stamped and take it back out to your car, the first couple of hours are free.",5,425983056,Hands on Fun!
9-Oct-16,"The place hasn't changed much since I went their as a kid, still plenty of thing to keeps kids entertained, price relatively cheap for a couple hours of hands on fun:) ",4,426232402,Mother son trip
18-Oct-16,"We had the mobile Scitech come to our daycare centre. It was just two girls that put on the show and they were good and the children loved it, well done",5,429032289,Awesome
24-Oct-16,"We took our grandchildren here for a day out and although there was quite a gap in their ages , all of them had a great day.",5,430932527,Great Day Out
26-Oct-16,"We took our grandkids and found things to keep them happy and also interest us. Very few places will give you that, so thumbs up for Scitech!",5,431663993,Something for kids of all ages
31-Oct-16,Great trip with kids. Planetarium shows are fantastic. Must see. Ticket price is reasonable. Harvey Norman is in the same mall. Trip is simple and convenient. Parking is free. ,5,433082762,Fantastic
31-Oct-16,"Over the years we have visited Scitech with our grandchildren , it is a place they can go to and have so much fun and also learn a lot worth a visit, busy at school holiday time, but still worth the visit",5,433146027,Great place to visit for kids and families been there many times with grandchildren
4-Nov-16,"A wonderful place to take the kids, very educational but most of all fun. My boys love going there and playing with all the various exhibits. Would be nice if they were changed more often and we would go there every other week, but sadly they only change exhibits a few times a year. Still an excellent place to go as there's so much to look at and learn.",5,434584516,Awesome fun for all!
